Product,Sub-product,Issue,Sub-issue,State,Company,Company response,ZIP code,Retraso envio dias,Timely response?
0.0,0.09523809523809523,0.011363636363636364,0.4782608695652174,0.20689655172413793,0.9771689497716894,0.2,0.32707270727072707,0.015625,1
0.6000000000000001,0.11904761904761904,0.625,0.4782608695652174,0.12068965517241378,0.12915851272015655,0.8,0.9503250325032504,0.0,1
0.4,0.5,0.2727272727272727,0.2391304347826087,0.15517241379310345,0.16046966731898238,0.2,0.06602660266026603,0.0,1
0.4,0.5,0.4545454545454546,0.06521739130434782,0.7241379310344828,0.16960208741030658,0.8,0.9723372337233724,0.0,1
0.4,0.6428571428571428,0.42045454545454547,0.5434782608695652,0.22413793103448276,0.046966731898238745,0.2,0.3051205120512051,0.0,1
0.6000000000000001,0.14285714285714285,0.6136363636363636,0.4782608695652174,0.12068965517241378,0.12915851272015655,0.8,0.9120512051205121,0.015625,1
0.4,0.6428571428571428,0.4545454545454546,0.06521739130434782,0.896551724137931,0.2857142857142857,0.2,0.22173217321732175,0.015625,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.0,0.9482758620689655,0.9119373776908023,0.2,0.9850285028502851,0.015625,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.0,0.9482758620689655,0.9119373776908023,0.2,0.9850285028502851,0.015625,1
0.1,1.0,0.8295454545454546,0.4782608695652174,0.7413793103448276,0.05283757338551859,0.8,0.19141914191419143,0.015625,1
0.4,0.16666666666666666,0.9204545454545455,0.9565217391304348,0.8448275862068966,0.3431180691454664,0.2,0.382998299829983,0.015625,1
0.5,0.23809523809523808,0.75,0.4782608695652174,0.034482758620689655,0.5890410958904109,0.8,0.3510951095109511,0.0,1
0.30000000000000004,0.5952380952380952,0.3522727272727273,0.45652173913043476,0.46551724137931033,0.3085453359425962,0.2,0.48329832983298326,0.0,1
0.6000000000000001,0.14285714285714285,0.625,0.4782608695652174,0.9655172413793103,0.11545988258317025,0.2,0.5357535753575358,0.015625,1
0.2,0.5952380952380952,0.39772727272727276,0.4782608695652174,0.7413793103448276,0.07371167645140247,0.2,0.193989398939894,0.0,1
0.1,1.0,0.8295454545454546,0.4782608695652174,0.3103448275862069,0.6307893020221786,0.8,0.6155115511551156,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.41379310344827586,0.2667971298108284,0.2,0.21697169716971698,0.015625,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.20689655172413793,0.8525766470971949,0.2,0.33057305730573056,0.0,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.27586206896551724,0.8708414872798433,0.2,0.5152215221522153,0.0,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.12068965517241378,0.639921722113503,0.0,0.9461046104610462,0.0,1
0.2,0.5952380952380952,0.7159090909090909,0.4782608695652174,0.46551724137931033,0.07371167645140247,0.2,0.48083808380838083,0.0,1
0.4,0.5952380952380952,0.42045454545454547,0.5434782608695652,0.20689655172413793,0.2035225048923679,0.2,0.33456345634563456,0.0,1
0.2,0.5952380952380952,0.5795454545454546,0.4782608695652174,0.22413793103448276,0.9771689497716894,0.4,0.30069006900690065,0.0,1
0.1,1.0,0.9090909090909092,0.4782608695652174,0.3620689655172414,0.6307893020221786,0.8,0.42218221822182217,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.5652173913043478,0.46551724137931033,0.9119373776908023,0.6000000000000001,0.48468846884688466,0.0,1
0.1,1.0,0.9090909090909092,0.4782608695652174,0.6724137931034483,0.05283757338551859,0.8,0.11407140714071408,0.0,1
0.4,0.5,0.2727272727272727,0.2391304347826087,0.20689655172413793,0.913894324853229,0.8,0.3446744674467447,0.0,1
0.1,1.0,0.8295454545454546,0.4782608695652174,0.9655172413793103,0.05283757338551859,0.8,0.531013101310131,0.0,1
0.0,0.09523809523809523,0.011363636363636364,0.4782608695652174,0.12068965517241378,0.4755381604696673,0.2,0.9080108010801081,0.015625,1
0.4,0.5952380952380952,0.26136363636363635,0.15217391304347827,0.3793103448275862,0.746249184605349,0.8,0.7077207720772077,0.0,1
0.4,0.5952380952380952,0.5227272727272727,0.19565217391304346,0.5517241379310345,0.6484018264840182,0.2,0.271987198719872,0.0,1
0.4,0.5,0.2727272727272727,0.2826086956521739,0.3103448275862069,0.08284409654272668,0.0,0.6102910291029103,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.6956521739130435,0.13793103448275862,0.3568166992824527,0.2,0.8053905390539055,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.7068965517241379,0.3822570123939987,0.2,0.7307030703070307,0.0,1
0.4,0.6428571428571428,0.42045454545454547,0.5434782608695652,0.39655172413793105,0.09458577951728636,0.8,0.02029202920292029,0.0,1
0.4,0.5,0.2727272727272727,0.30434782608695654,0.3103448275862069,0.5831702544031311,0.0,0.6270127012701271,0.0,1
0.4,0.5,0.5227272727272727,0.9130434782608695,0.8448275862068966,0.913894324853229,0.8,0.3706870687068707,0.0,1
0.6000000000000001,0.26190476190476186,0.3068181818181818,0.4782608695652174,0.5862068965517241,0.5303326810176126,0.2,0.6813281328132814,0.0,1
0.1,0.8095238095238095,0.6704545454545455,0.4782608695652174,0.27586206896551724,0.9771689497716894,0.2,0.5031303130313032,0.015625,1
0.8,0.5952380952380952,0.19318181818181818,0.4782608695652174,0.3448275862068966,0.842139595564253,0.2,0.6660366036603661,0.0,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.5,0.8440965427266797,0.8,0.6303730373037304,0.0,1
0.8,0.5952380952380952,0.23863636363636365,0.4782608695652174,0.8620689655172413,0.009784735812133072,0.8,0.7620362036203621,0.0,1
0.8,0.5952380952380952,0.17045454545454547,0.4782608695652174,0.7241379310344828,0.1898238747553816,0.2,0.9707070707070707,0.0,1
0.0,0.0,0.011363636363636364,0.4782608695652174,0.603448275862069,0.9771689497716894,0.2,0.03744374437443745,0.03125,1
0.30000000000000004,0.5952380952380952,0.5340909090909091,0.7826086956521738,0.6896551724137931,0.9119373776908023,0.2,0.44116411641164116,0.0,1
0.6000000000000001,0.11904761904761904,0.6136363636363636,0.4782608695652174,0.13793103448275862,0.12393998695368558,0.8,0.8051505150515053,0.015625,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.41379310344827586,0.6973255055446836,0.8,0.2107810781078108,0.015625,1
0.4,0.5,0.26136363636363635,0.9782608695652174,0.9482758620689655,0.6634050880626223,0.2,0.9831183118311831,0.015625,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.12068965517241378,0.033920417482061316,0.2,0.9135513551355137,0.015625,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.6956521739130435,0.12068965517241378,0.9119373776908023,0.2,0.9028002800280028,0.015625,1
0.4,0.5952380952380952,0.26136363636363635,0.9782608695652174,0.3275862068965517,0.4755381604696673,0.2,0.463026302630263,0.015625,1
0.0,0.09523809523809523,0.9886363636363636,0.4782608695652174,0.12068965517241378,0.6307893020221786,0.8,0.9284428442844285,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.5517241379310345,0.29549902152641877,0.2,0.28358835883588357,0.0,1
0.6000000000000001,0.26190476190476186,0.6136363636363636,0.4782608695652174,0.6896551724137931,0.12393998695368558,0.8,0.43199319931993196,0.0,1
0.2,0.5952380952380952,0.39772727272727276,0.4782608695652174,0.12068965517241378,0.3685583822570124,0.2,0.9020102010201021,0.0,1
0.1,1.0,0.8295454545454546,0.4782608695652174,0.20689655172413793,0.6412263535551206,0.8,0.3317331733173317,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.021739130434782608,0.5689655172413793,0.9119373776908023,0.2,0.581008100810081,0.0,1
0.6000000000000001,0.11904761904761904,0.6136363636363636,0.4782608695652174,0.12068965517241378,0.8134377038486627,0.2,0.9513251325132513,0.0,1
0.1,1.0,0.8295454545454546,0.4782608695652174,0.20689655172413793,0.5642530984996739,0.2,0.3317331733173317,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.30434782608695654,0.22413793103448276,0.6881930854533593,0.2,0.3008700870087009,0.0,1
0.1,0.9761904761904762,0.8295454545454546,0.4782608695652174,0.20689655172413793,0.05283757338551859,0.8,0.33148314831483144,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.5652173913043478,0.46551724137931033,0.9119373776908023,0.6000000000000001,0.4823282328232823,0.0,1
0.4,0.5,0.5227272727272727,0.9130434782608695,0.9482758620689655,0.7606001304631441,0.2,0.9811581158115812,0.0,1
0.2,0.5952380952380952,0.1590909090909091,0.4782608695652174,0.12068965517241378,0.9771689497716894,0.2,0.9470947094709472,0.0,1
0.0,0.09523809523809523,0.8181818181818182,0.4782608695652174,0.7413793103448276,0.8016960208741031,0.8,0.19056905690569056,0.03125,1
0.2,0.5952380952380952,0.7159090909090909,0.4782608695652174,0.6896551724137931,0.9771689497716894,0.2,0.43697369736973696,0.0,1
0.6000000000000001,0.26190476190476186,0.6136363636363636,0.4782608695652174,0.6206896551724138,0.8016960208741031,0.8,0.08050805080508051,0.0,1
0.4,0.5,0.2727272727272727,0.30434782608695654,0.7413793103448276,0.7097195042400521,0.6000000000000001,0.18094809480948096,0.0,1
0.6000000000000001,0.14285714285714285,0.625,0.4782608695652174,0.1724137931034483,0.7018917155903457,0.8,0.20001000100010002,0.0,1
0.1,1.0,0.6818181818181819,0.4782608695652174,0.5517241379310345,0.11350293542074363,0.2,0.27700770077007697,0.0,1
0.1,0.9761904761904762,0.6818181818181819,0.4782608695652174,0.603448275862069,0.6412263535551206,0.8,0.03281328132813282,0.0,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.20689655172413793,0.913894324853229,0.2,0.3208020802080208,0.0,1
0.4,0.6428571428571428,0.26136363636363635,0.9782608695652174,0.6551724137931034,0.3724722765818656,0.2,0.8914791479147915,0.0,1
0.4,0.6428571428571428,0.5227272727272727,0.17391304347826086,0.8620689655172413,0.19830397912589692,0.6000000000000001,0.7706070607060707,0.0,1
0.4,0.6428571428571428,0.42045454545454547,0.8260869565217391,0.034482758620689655,0.31898238747553814,0.6000000000000001,0.3604860486048605,0.0,1
1.0,0.6190476190476191,0.18181818181818182,0.4782608695652174,0.46551724137931033,0.4755381604696673,0.2,0.494999499949995,0.0,1
0.1,1.0,0.9090909090909092,0.4782608695652174,0.5517241379310345,0.9106327462491846,0.2,0.2751275127512751,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.12068965517241378,0.06327462491846053,0.2,0.9575757575757576,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.0,0.7068965517241379,0.9119373776908023,0.2,0.731873187318732,0.0,1
0.1,1.0,0.8295454545454546,0.4782608695652174,0.3620689655172414,0.05283757338551859,0.8,0.41043104310431044,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2608695652173913,0.20689655172413793,0.8858447488584474,0.2,0.3278327832783278,0.015625,1
0.6000000000000001,0.14285714285714285,0.6136363636363636,0.4782608695652174,0.3620689655172414,0.2035225048923679,0.4,0.4004200420042004,0.0,1
0.6000000000000001,0.11904761904761904,0.6136363636363636,0.4782608695652174,0.41379310344827586,0.12915851272015655,0.8,0.20595059505950597,0.0,1
0.4,0.5714285714285714,0.5227272727272727,0.19565217391304346,0.12068965517241378,0.47227658186562294,0.2,0.9306530653065307,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.021739130434782608,0.22413793103448276,0.9119373776908023,0.2,0.3033203320332033,0.0,1
0.0,0.09523809523809523,0.6590909090909091,0.4782608695652174,0.41379310344827586,0.4755381604696673,0.2,0.20894089408940894,0.0,1
0.8,0.5952380952380952,0.2272727272727273,0.4782608695652174,0.6206896551724138,0.009784735812133072,0.8,0.08012801280128014,0.0,1
0.6000000000000001,0.14285714285714285,0.3068181818181818,0.4782608695652174,0.9482758620689655,0.07958251793868232,0.8,0.9940394039403941,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.43478260869565216,0.20689655172413793,0.9119373776908023,0.2,0.33057305730573056,0.0,1
0.1,0.9761904761904762,0.6818181818181819,0.4782608695652174,0.6724137931034483,0.6412263535551206,0.8,0.11717171717171718,0.0,1
0.1,0.45238095238095233,0.6818181818181819,0.4782608695652174,0.9655172413793103,0.1898238747553816,0.2,0.543994399439944,0.015625,1
0.6000000000000001,0.14285714285714285,0.625,0.4782608695652174,0.8620689655172413,0.6229615133724722,0.2,0.7750075007500751,0.0,1
0.8,0.5952380952380952,0.8409090909090909,0.4782608695652174,0.5,0.842139595564253,0.0,0.6300930093009302,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.6724137931034483,0.5636007827788649,0.2,0.13432343234323432,0.015625,1
0.1,1.0,0.6818181818181819,0.4782608695652174,0.8620689655172413,0.05283757338551859,0.8,0.7737173717371738,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.0,0.8620689655172413,0.6549249836921069,0.6000000000000001,0.7516751675167518,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.3103448275862069,0.2446183953033268,0.0,0.6061706170617063,0.0,1
0.6000000000000001,0.11904761904761904,0.625,0.4782608695652174,0.12068965517241378,0.649706457925636,0.2,0.9537653765376538,0.0,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.46551724137931033,0.913894324853229,0.8,0.48183818381838184,0.0,1
0.30000000000000004,0.5952380952380952,0.3522727272727273,0.6739130434782609,0.8620689655172413,0.9119373776908023,0.2,0.7736073607360736,0.0,1
0.0,0.8809523809523809,0.011363636363636364,0.4782608695652174,0.5517241379310345,0.3378995433789954,0.8,0.282018201820182,0.0,1
1.0,0.6190476190476191,0.18181818181818182,0.4782608695652174,0.8620689655172413,0.9771689497716894,0.2,0.7824982498249825,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.30434782608695654,0.7413793103448276,0.24592302674494454,0.2,0.17194719471947195,0.0,1
0.5,0.23809523809523808,0.7386363636363636,0.4782608695652174,0.8448275862068966,0.5890410958904109,0.8,0.38135813581358136,0.0,1
0.0,0.8809523809523809,0.011363636363636364,0.4782608695652174,0.6724137931034483,0.370515329419439,0.8,0.12007200720072007,0.015625,1
0.4,0.5952380952380952,0.42045454545454547,0.8260869565217391,0.43103448275862066,0.8401826484018264,0.8,0.04596459645964597,0.0,1
0.5,0.47619047619047616,0.7045454545454546,0.4782608695652174,0.8448275862068966,0.9954337899543378,0.2,0.3708170817081708,0.015625,1
0.0,0.09523809523809523,0.4090909090909091,0.4782608695652174,0.12068965517241378,0.9771689497716894,0.2,0.9562456245624563,0.0,1
0.8,0.5952380952380952,0.23863636363636365,0.4782608695652174,0.5,0.842139595564253,0.2,0.6404940494049406,0.0,1
0.0,0.09523809523809523,0.4090909090909091,0.4782608695652174,0.8620689655172413,0.4755381604696673,0.2,0.7500450045004501,0.015625,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.43478260869565216,0.3275862068965517,0.9119373776908023,0.6000000000000001,0.4786778677867787,0.015625,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.15517241379310345,0.16046966731898238,0.2,0.0646964696469647,0.015625,1
0.4,0.16666666666666666,0.2727272727272727,0.2391304347826087,0.8620689655172413,0.0958904109589041,0.2,0.784998499849985,0.015625,1
0.6000000000000001,0.26190476190476186,0.6136363636363636,0.4782608695652174,0.6206896551724138,0.10371819960861056,0.2,0.08007800780078009,0.015625,1
0.4,0.6428571428571428,0.5227272727272727,0.17391304347826086,0.7413793103448276,0.913894324853229,0.8,0.18832883288328833,0.03125,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.6956521739130435,0.8448275862068966,0.3378995433789954,0.2,0.37154715471547156,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.43478260869565216,0.7413793103448276,0.3222439660795825,0.2,0.19116911691169117,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.30434782608695654,0.15517241379310345,0.31898238747553814,0.6000000000000001,0.06504650465046505,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.12068965517241378,0.31898238747553814,0.6000000000000001,0.9024902490249026,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.021739130434782608,0.22413793103448276,0.9119373776908023,0.2,0.3130713071307131,0.0,1
0.4,0.6428571428571428,0.9204545454545455,0.9565217391304348,0.6206896551724138,0.913894324853229,0.8,0.0700970097009701,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.22413793103448276,0.31898238747553814,0.6000000000000001,0.30327032703270324,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.0,0.6724137931034483,0.3222439660795825,0.2,0.13036303630363036,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.43478260869565216,0.13793103448275862,0.9119373776908023,0.2,0.8001500150015002,0.0,1
0.6000000000000001,0.40476190476190477,0.6136363636363636,0.4782608695652174,0.7068965517241379,0.4200913242009132,0.2,0.7411041104110412,0.0,1
0.30000000000000004,0.5952380952380952,0.9431818181818182,0.6086956521739131,0.20689655172413793,0.3222439660795825,0.2,0.34475447544754473,0.0,1
0.4,0.5,0.2727272727272727,0.30434782608695654,0.8620689655172413,0.8714938030006523,0.2,0.7500850085008501,0.0,1
0.0,0.6666666666666666,0.6590909090909091,0.4782608695652174,0.6206896551724138,0.9771689497716894,0.2,0.08313831383138315,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.6379310344827586,0.913894324853229,0.8,0.8710771077107712,0.0,1
0.4,0.6428571428571428,0.5227272727272727,0.17391304347826086,0.7413793103448276,0.08349641226353555,0.2,0.18832883288328833,0.0,1
0.4,0.5,0.2727272727272727,0.30434782608695654,0.6724137931034483,0.6484018264840182,0.2,0.11357135713571358,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.6956521739130435,0.5517241379310345,0.3222439660795825,0.2,0.27698769876987694,0.0,1
0.1,0.45238095238095233,0.8977272727272727,0.4782608695652174,0.20689655172413793,0.9771689497716894,0.2,0.33965396539653964,0.03125,1
0.4,0.5952380952380952,0.42045454545454547,0.5434782608695652,0.6896551724137931,0.2759295499021526,0.0,0.4589058905890589,0.0,1
0.4,0.5,0.2727272727272727,0.2391304347826087,0.8620689655172413,0.7045009784735812,0.2,0.7505250525052506,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.43478260869565216,0.15517241379310345,0.9119373776908023,0.6000000000000001,0.06893689368936894,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.43478260869565216,0.6724137931034483,0.3222439660795825,0.2,0.14026402640264027,0.0,1
0.2,0.5952380952380952,0.39772727272727276,0.4782608695652174,0.7413793103448276,0.29354207436399216,0.2,0.19116911691169117,0.015625,1
0.4,0.16666666666666666,0.2727272727272727,0.30434782608695654,0.22413793103448276,0.07501630789302022,0.2,0.3003400340034003,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.30434782608695654,0.12068965517241378,0.31898238747553814,0.6000000000000001,0.9207820782078209,0.0,1
0.4,0.5,0.42045454545454547,0.5434782608695652,0.8620689655172413,0.7045009784735812,0.2,0.7520952095209521,0.015625,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.8103448275862069,0.29093281148075667,0.2,0.2900990099009901,0.015625,1
0.4,0.5,0.2727272727272727,0.30434782608695654,0.20689655172413793,0.913894324853229,0.2,0.3313131313131313,0.0,1
0.5,0.23809523809523808,0.48863636363636365,0.4782608695652174,0.5517241379310345,0.5890410958904109,0.8,0.27342734273427344,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.5652173913043478,0.39655172413793105,0.9119373776908023,0.6000000000000001,0.025542554255425544,0.0,1
0.4,0.6428571428571428,0.2727272727272727,0.2391304347826087,0.3103448275862069,0.08414872798434442,0.2,0.6064606460646065,0.0,1
0.0,0.0,0.011363636363636364,0.4782608695652174,0.10344827586206896,0.05283757338551859,0.8,0.853865386538654,0.03125,1
0.4,0.5952380952380952,0.2727272727272727,0.2391304347826087,0.20689655172413793,0.6151337247227657,0.2,0.3464746474647465,0.0,1
0.30000000000000004,0.5952380952380952,0.9431818181818182,0.6304347826086957,0.6724137931034483,0.3222439660795825,0.2,0.11196119611961197,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.7608695652173912,0.20689655172413793,0.3222439660795825,0.2,0.3282928292829283,0.0,1
0.6000000000000001,0.40476190476190477,0.625,0.4782608695652174,0.43103448275862066,0.4200913242009132,0.2,0.04033403340334034,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.0,0.6724137931034483,0.3222439660795825,0.8,0.10932093209320932,0.0,1
0.30000000000000004,0.5952380952380952,0.3522727272727273,0.6739130434782609,0.6724137931034483,0.3222439660795825,0.8,0.148974897489749,0.0,1
0.8,0.5952380952380952,0.7840909090909091,0.4782608695652174,0.8620689655172413,0.842139595564253,0.2,0.7706370637063706,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.5652173913043478,0.5,0.3222439660795825,0.2,0.6506350635063507,0.0,1
0.30000000000000004,0.5952380952380952,0.9431818181818182,0.6304347826086957,0.8620689655172413,0.3222439660795825,0.2,0.7910791079107912,0.0,1
0.8,0.5952380952380952,0.23863636363636365,0.4782608695652174,0.7241379310344828,0.7521200260926288,0.2,0.978017801780178,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.6956521739130435,0.6896551724137931,0.3222439660795825,0.8,0.43996399639963996,0.0,1
0.6000000000000001,0.26190476190476186,0.625,0.4782608695652174,0.7413793103448276,0.9771689497716894,0.2,0.19535953595359537,0.0,1
0.1,1.0,0.6818181818181819,0.4782608695652174,0.6724137931034483,0.05283757338551859,0.8,0.1420742074207421,0.0,1
0.4,0.5714285714285714,0.26136363636363635,0.32608695652173914,0.5517241379310345,0.6229615133724722,0.2,0.2835183518351835,0.0,1
0.30000000000000004,0.5952380952380952,0.9431818181818182,0.6086956521739131,0.12068965517241378,0.3222439660795825,0.6000000000000001,0.9150615061506151,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.43478260869565216,0.6896551724137931,0.3222439660795825,0.6000000000000001,0.4350735073507351,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.021739130434782608,0.9655172413793103,0.9119373776908023,0.2,0.5304730473047305,0.0,1
0.4,0.023809523809523808,0.5227272727272727,0.9130434782608695,0.20689655172413793,0.6405740378343118,0.2,0.32577257725772574,0.0,1
0.1,1.0,0.6818181818181819,0.4782608695652174,0.20689655172413793,0.9106327462491846,0.2,0.33807380738073806,0.0,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.0,0.5517241379310345,0.3222439660795825,0.2,0.2861886188618862,0.0,1
0.4,0.5,0.4545454545454546,0.06521739130434782,0.20689655172413793,0.4827136333985649,0.6000000000000001,0.3345234523452345,0.0,1
0.2,0.5952380952380952,0.7159090909090909,0.4782608695652174,0.41379310344827586,0.4755381604696673,0.2,0.21823182318231824,0.0,1
0.4,0.6428571428571428,0.42045454545454547,0.5434782608695652,0.8448275862068966,0.31898238747553814,0.6000000000000001,0.3811081108110811,0.0,1
0.6000000000000001,0.14285714285714285,0.6136363636363636,0.4782608695652174,0.6896551724137931,0.9256360078277885,0.2,0.447034703470347,0.0,1
0.4,0.5,0.2727272727272727,0.30434782608695654,0.6724137931034483,0.6607958251793868,0.2,0.1330933093309331,0.0,1
0.6000000000000001,0.40476190476190477,0.625,0.4782608695652174,0.12068965517241378,0.649706457925636,0.2,0.9211921192119212,0.015625,1
0.30000000000000004,0.5952380952380952,0.5568181818181819,0.6956521739130435,0.05172413793103448,0.3222439660795825,0.8,0.9651765176517653,0.0,1
